source,row,task,category,ground_truth,is_seen,specialized_loc_prob,specialized_qa_prob,specialized_decision,unified_loc_prob,unified_qa_prob,unified_decision
Завершенные_задачи__Асфальт__,6973,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.9927,0.9977,ACCEPT,0.9994,0.9977,ACCEPT
Завершенные_задачи__Асфальт__,40979,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,19558,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,True,0.9945,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,41874,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),asphalt,good,False,0.9376,1.0,HUMAN_REVIEW,0.9985,1.0,ACCEPT
Завершенные_задачи__Асфальт__,33270,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9933,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,39909,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.5832,1.0,HUMAN_REVIEW,0.875,1.0,HUMAN_REVIEW
Завершенные_задачи__Асфальт__,13035,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9989,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,24504,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,10587,Ямы и выбоины в асфальтобетонном покрытии (Парковка),asphalt,good,False,0.9893,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,35348,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,True,0.6198,1.0,HUMAN_REVIEW,0.9938,1.0,ACCEPT
Завершенные_задачи__Асфальт__,34757,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9956,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,37,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,39252,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,21243,Ямы и выбоины в асфальтобетонном покрытии (Гостевая парковка),asphalt,good,False,0.9991,1.0,ACCEPT,0.9998,1.0,ACCEPT
Завершенные_задачи__Асфальт__,32021,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,1276,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.9957,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,7331,Ямы и выбоины в асфальтобетонном покрытии (Лотковая часть),asphalt,good,False,0.9702,0.9999,ACCEPT,0.9987,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,23788,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.0009,1.0,REJECT,0.9844,1.0,ACCEPT
Завершенные_задачи__Асфальт__,20153,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,15692,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,bad,False,0.0247,0.7332,REJECT,0.332,0.7332,HUMAN_REVIEW
Завершенные_задачи__Асфальт__,3796,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,15785,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9814,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,37182,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,True,0.9999,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,5161,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9992,1.0,ACCEPT,0.9981,1.0,ACCEPT
Завершенные_задачи__Асфальт__,5613,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9952,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,31849,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9999,0.9947,ACCEPT,1.0,0.9947,ACCEPT
Завершенные_задачи__Асфальт__,4535,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.9998,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,34911,Ямы и выбоины в асфальтобетонном покрытии (Отмостка),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,8241,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,1.0,0.9988,ACCEPT,1.0,0.9988,ACCEPT
Завершенные_задачи__Асфальт__,8414,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,31148,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,36031,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,10821,Ямы и выбоины в асфальтобетонном покрытии (Парковка),asphalt,good,False,0.999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,17370,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.995,1.0,ACCEPT,0.9999,1.0,ACCEPT
Завершенные_задачи__Асфальт__,34581,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,True,0.9858,1.0,ACCEPT,0.9629,1.0,ACCEPT
Завершенные_задачи__Асфальт__,39753,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,bad,False,0.8224,0.9999,HUMAN_REVIEW,0.537,0.9999,HUMAN_REVIEW
Завершенные_задачи__Асфальт__,27730,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9998,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,13880,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.9981,0.9991,ACCEPT,0.9865,0.9991,ACCEPT
Завершенные_задачи__Асфальт__,35343,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.2402,0.9996,REJECT,0.9846,0.9996,ACCEPT
Завершенные_задачи__Асфальт__,13182,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.9995,1.0,ACCEPT,0.9999,1.0,ACCEPT
Завершенные_задачи__Асфальт__,20428,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9985,0.9997,ACCEPT,0.9999,0.9997,ACCEPT
Завершенные_задачи__Асфальт__,26148,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,1.0,0.9614,ACCEPT,1.0,0.9614,ACCEPT
Завершенные_задачи__Асфальт__,24472,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.0589,1.0,REJECT,0.0013,1.0,REJECT
Завершенные_задачи__Асфальт__,28711,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),asphalt,good,False,0.9885,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,33919,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,True,0.947,1.0,HUMAN_REVIEW,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,29588,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9715,0.9999,ACCEPT,0.5805,0.9999,HUMAN_REVIEW
Завершенные_задачи__Асфальт__,7930,Ямы и выбоины в асфальтобетонном покрытии (Лотковая часть),asphalt,good,True,1.0,0.9979,ACCEPT,1.0,0.9979,ACCEPT
Завершенные_задачи__Асфальт__,16246,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.9991,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Асфальт__,14725,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,4196,Ямы и выбоины в асфальтобетонном покрытии (Тротуар),asphalt,good,False,0.9996,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,22156,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,1378,Ямы и выбоины в асфальтобетонном покрытии (Лотковая часть),asphalt,good,True,0.9994,1.0,ACCEPT,0.9998,1.0,ACCEPT
Завершенные_задачи__Асфальт__,38555,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),asphalt,good,False,0.9998,1.0,ACCEPT,0.9307,1.0,HUMAN_REVIEW
Завершенные_задачи__Асфальт__,36301,Ямы и выбоины в асфальтобетонном покрытии (Пешеходная дорожка),asphalt,good,False,0.9999,1.0,ACCEPT,0.9998,1.0,ACCEPT
Завершенные_задачи__Асфальт__,15080,Ямы и выбоины в асфальтобетонном покрытии (Проезжая часть),asphalt,good,False,0.5499,0.9994,HUMAN_REVIEW,0.9849,0.9994,ACCEPT
Завершенные_задачи__Асфальт__,38564,Ямы и выбоины в асфальтобетонном покрытии (Проезд),asphalt,good,False,0.9966,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Асфальт__,14432,Ямы и выбоины в асфальтобетонном покрытии (Лотковая часть),asphalt,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
